Chromosome,Strand,Start,End,Methylation_Percentage,GeneName,Tissue,Length,Median_CG_Content
chr20,+,45469746,45469747,88,Random341,blood,1122,60.0
chr20,-,45469747,45469748,75,Random341,blood,1122,60.0
chr20,+,45469764,45469765,25,Random341,blood,1122,60.0
chr20,-,45469765,45469766,0,Random341,blood,1122,60.0
chr20,+,45469768,45469769,0,Random341,blood,1122,60.0
chr20,-,45469769,45469770,0,Random341,blood,1122,60.0
chr20,+,45469793,45469794,38,Random341,blood,1122,60.0
chr20,-,45469794,45469795,50,Random341,blood,1122,60.0
chr20,+,45469803,45469804,100,Random341,blood,1122,60.0
chr20,-,45469804,45469805,100,Random341,blood,1122,60.0
chr20,+,45469810,45469811,88,Random341,blood,1122,60.0
chr20,-,45469811,45469812,100,Random341,blood,1122,60.0
chr20,+,45469813,45469814,89,Random341,blood,1122,60.0
chr20,-,45469814,45469815,67,Random341,blood,1122,60.0
chr20,+,45469840,45469841,100,Random341,blood,1122,60.0
chr20,-,45469841,45469842,100,Random341,blood,1122,60.0
chr20,+,45469870,45469871,100,Random341,blood,1122,60.0
chr20,-,45469871,45469872,100,Random341,blood,1122,60.0
chr20,+,45469882,45469883,29,Random341,blood,1122,60.0
chr20,-,45469883,45469884,100,Random341,blood,1122,60.0
chr20,+,45469885,45469886,38,Random341,blood,1122,60.0
chr20,-,45469886,45469887,100,Random341,blood,1122,60.0
chr20,+,45469898,45469899,94,Random341,blood,1122,60.0
chr20,-,45469899,45469900,100,Random341,blood,1122,60.0
chr20,+,45469905,45469906,69,Random341,blood,1122,60.0
chr20,-,45469906,45469907,100,Random341,blood,1122,60.0
chr20,+,45469909,45469910,100,Random341,blood,1122,60.0
chr20,-,45469910,45469911,100,Random341,blood,1122,60.0
chr20,+,45469927,45469928,80,Random341,blood,1122,60.0
chr20,-,45469928,45469929,75,Random341,blood,1122,60.0
chr20,+,45469933,45469934,100,Random341,blood,1122,60.0
chr20,-,45469934,45469935,100,Random341,blood,1122,60.0
chr20,+,45469966,45469967,12,Random341,blood,1122,60.0
chr20,-,45469967,45469968,80,Random341,blood,1122,60.0
chr20,+,45469972,45469973,7,Random341,blood,1122,60.0
chr20,-,45469973,45469974,75,Random341,blood,1122,60.0
chr20,+,45469981,45469982,0,Random341,blood,1122,60.0
chr20,-,45469982,45469983,0,Random341,blood,1122,60.0
chr20,+,45470072,45470073,78,Random341,blood,1122,60.0
chr20,-,45470073,45470074,100,Random341,blood,1122,60.0
chr20,+,45470074,45470075,56,Random341,blood,1122,60.0
chr20,-,45470075,45470076,67,Random341,blood,1122,60.0
chr20,+,45470083,45470084,100,Random341,blood,1122,60.0
chr20,-,45470084,45470085,100,Random341,blood,1122,60.0
chr20,+,45470122,45470123,91,Random341,blood,1122,60.0
chr20,-,45470123,45470124,100,Random341,blood,1122,60.0
chr20,+,45470128,45470129,90,Random341,blood,1122,60.0
chr20,-,45470129,45470130,100,Random341,blood,1122,60.0
chr20,+,45470137,45470138,100,Random341,blood,1122,60.0
chr20,-,45470138,45470139,100,Random341,blood,1122,60.0
chr20,+,45470142,45470143,100,Random341,blood,1122,60.0
chr20,-,45470143,45470144,100,Random341,blood,1122,60.0
chr20,+,45470154,45470155,70,Random341,blood,1122,60.0
chr20,-,45470155,45470156,57,Random341,blood,1122,60.0
chr20,+,45470157,45470158,20,Random341,blood,1122,60.0
chr20,-,45470158,45470159,57,Random341,blood,1122,60.0
chr20,+,45470186,45470187,22,Random341,blood,1122,60.0
chr20,-,45470187,45470188,67,Random341,blood,1122,60.0
chr20,+,45470189,45470190,22,Random341,blood,1122,60.0
chr20,-,45470190,45470191,67,Random341,blood,1122,60.0
chr20,+,45470210,45470211,22,Random341,blood,1122,60.0
chr20,-,45470211,45470212,44,Random341,blood,1122,60.0
chr20,+,45470346,45470347,40,Random341,blood,1122,60.0
chr20,-,45470347,45470348,38,Random341,blood,1122,60.0
chr20,+,45470351,45470352,40,Random341,blood,1122,60.0
chr20,-,45470352,45470353,38,Random341,blood,1122,60.0
chr20,+,45470362,45470363,0,Random341,blood,1122,60.0
chr20,-,45470363,45470364,0,Random341,blood,1122,60.0
chr20,+,45470371,45470372,0,Random341,blood,1122,60.0
chr20,-,45470372,45470373,0,Random341,blood,1122,60.0
chr20,+,45470410,45470411,100,Random341,blood,1122,60.0
chr20,-,45470411,45470412,100,Random341,blood,1122,60.0
chr20,+,45470419,45470420,83,Random341,blood,1122,60.0
chr20,-,45470420,45470421,100,Random341,blood,1122,60.0
chr20,+,45470445,45470446,100,Random341,blood,1122,60.0
chr20,-,45470446,45470447,100,Random341,blood,1122,60.0
chr20,+,45470455,45470456,83,Random341,blood,1122,60.0
chr20,-,45470456,45470457,80,Random341,blood,1122,60.0
chr20,+,45470460,45470461,80,Random341,blood,1122,60.0
chr20,-,45470461,45470462,100,Random341,blood,1122,60.0
chr20,+,45470467,45470468,100,Random341,blood,1122,60.0
chr20,-,45470468,45470469,80,Random341,blood,1122,60.0
chr20,+,45470473,45470474,0,Random341,blood,1122,60.0
chr20,-,45470474,45470475,67,Random341,blood,1122,60.0
chr20,+,45470476,45470477,100,Random341,blood,1122,60.0
chr20,-,45470477,45470478,100,Random341,blood,1122,60.0
chr20,+,45470497,45470498,0,Random341,blood,1122,60.0
chr20,-,45470498,45470499,33,Random341,blood,1122,60.0
chr20,+,45470499,45470500,0,Random341,blood,1122,60.0
chr20,-,45470500,45470501,33,Random341,blood,1122,60.0
chr20,+,45470541,45470542,13,Random341,blood,1122,60.0
chr20,-,45470542,45470543,0,Random341,blood,1122,60.0
chr20,+,45470544,45470545,75,Random341,blood,1122,60.0
chr20,-,45470545,45470546,50,Random341,blood,1122,60.0
chr20,+,45470548,45470549,0,Random341,blood,1122,60.0
chr20,-,45470549,45470550,0,Random341,blood,1122,60.0
chr20,+,45470552,45470553,0,Random341,blood,1122,60.0
chr20,-,45470553,45470554,0,Random341,blood,1122,60.0
chr20,+,45470558,45470559,11,Random341,blood,1122,60.0
chr20,-,45470559,45470560,0,Random341,blood,1122,60.0
chr20,+,45470563,45470564,11,Random341,blood,1122,60.0
chr20,-,45470564,45470565,0,Random341,blood,1122,60.0
chr20,+,45470569,45470570,14,Random341,blood,1122,60.0
chr20,-,45470570,45470571,0,Random341,blood,1122,60.0
chr20,+,45470571,45470572,0,Random341,blood,1122,60.0
chr20,-,45470572,45470573,0,Random341,blood,1122,60.0
chr20,+,45470599,45470600,0,Random341,blood,1122,60.0
chr20,-,45470600,45470601,0,Random341,blood,1122,60.0
chr20,+,45470606,45470607,0,Random341,blood,1122,60.0
chr20,-,45470607,45470608,25,Random341,blood,1122,60.0
chr20,+,45470618,45470619,0,Random341,blood,1122,60.0
chr20,-,45470619,45470620,0,Random341,blood,1122,60.0
chr20,+,45470624,45470625,0,Random341,blood,1122,60.0
chr20,-,45470625,45470626,0,Random341,blood,1122,60.0
chr20,+,45470630,45470631,0,Random341,blood,1122,60.0
chr20,-,45470631,45470632,0,Random341,blood,1122,60.0
chr20,+,45470640,45470641,0,Random341,blood,1122,60.0
chr20,-,45470641,45470642,0,Random341,blood,1122,60.0
chr20,+,45470654,45470655,100,Random341,blood,1122,60.0
chr20,-,45470655,45470656,100,Random341,blood,1122,60.0
chr20,+,45470670,45470671,100,Random341,blood,1122,60.0
chr20,-,45470671,45470672,33,Random341,blood,1122,60.0
chr20,+,45470686,45470687,20,Random341,blood,1122,60.0
chr20,-,45470687,45470688,100,Random341,blood,1122,60.0
chr20,+,45470690,45470691,71,Random341,blood,1122,60.0
chr20,-,45470691,45470692,33,Random341,blood,1122,60.0
chr20,+,45470711,45470712,92,Random341,blood,1122,60.0
chr20,-,45470712,45470713,67,Random341,blood,1122,60.0
chr20,+,45470714,45470715,100,Random341,blood,1122,60.0
chr20,-,45470715,45470716,33,Random341,blood,1122,60.0
chr20,+,45470722,45470723,15,Random341,blood,1122,60.0
chr20,-,45470723,45470724,0,Random341,blood,1122,60.0
chr20,+,45470759,45470760,6,Random341,blood,1122,60.0
chr20,-,45470760,45470761,0,Random341,blood,1122,60.0
chr20,+,45632650,45632651,0,Random423,blood,793,40.0
chr20,-,45632651,45632652,4,Random423,blood,793,40.0
chr20,+,45632749,45632750,48,Random423,blood,793,40.0
chr20,-,45632750,45632751,50,Random423,blood,793,40.0
chr20,+,45632780,45632781,0,Random423,blood,793,40.0
chr20,-,45632781,45632782,4,Random423,blood,793,40.0
chr20,+,45632820,45632821,43,Random423,blood,793,40.0
chr20,-,45632821,45632822,26,Random423,blood,793,40.0
chr20,+,45632851,45632852,89,Random423,blood,793,40.0
chr20,-,45632852,45632853,76,Random423,blood,793,40.0
chr20,+,45632890,45632891,100,Random423,blood,793,40.0
chr20,-,45632891,45632892,80,Random423,blood,793,40.0
chr20,+,45632936,45632937,87,Random423,blood,793,40.0
chr20,-,45632937,45632938,76,Random423,blood,793,40.0
chr20,+,45633009,45633010,58,Random423,blood,793,40.0
chr20,-,45633010,45633011,37,Random423,blood,793,40.0
chr20,+,45633128,45633129,57,Random423,blood,793,40.0
chr20,-,45633129,45633130,59,Random423,blood,793,40.0
chr20,+,45633289,45633290,0,Random423,blood,793,40.0
chr20,-,45633290,45633291,7,Random423,blood,793,40.0
chr20,+,46567808,46567809,0,Random536,blood,806,40.0
chr20,-,46567809,46567810,18,Random536,blood,806,40.0
chr20,+,46567889,46567890,80,Random536,blood,806,40.0
chr20,-,46567890,46567891,36,Random536,blood,806,40.0
chr20,+,46568089,46568090,71,Random536,blood,806,40.0
chr20,-,46568090,46568091,54,Random536,blood,806,40.0
chr20,+,46568131,46568132,39,Random536,blood,806,40.0
chr20,-,46568132,46568133,40,Random536,blood,806,40.0
chr20,+,46568172,46568173,54,Random536,blood,806,40.0
chr20,-,46568173,46568174,43,Random536,blood,806,40.0
chr20,+,46568190,46568191,74,Random536,blood,806,40.0
chr20,-,46568191,46568192,55,Random536,blood,806,40.0
chr20,+,46568257,46568258,65,Random536,blood,806,40.0
chr20,-,46568258,46568259,43,Random536,blood,806,40.0
chr20,+,46568269,46568270,66,Random536,blood,806,40.0
chr20,-,46568270,46568271,50,Random536,blood,806,40.0
chr20,+,46568328,46568329,88,Random536,blood,806,40.0
chr20,-,46568329,46568330,100,Random536,blood,806,40.0
chr20,+,46568353,46568354,30,Random536,blood,806,40.0
chr20,-,46568354,46568355,71,Random536,blood,806,40.0
chr20,+,46568359,46568360,100,Random536,blood,806,40.0
chr20,-,46568360,46568361,100,Random536,blood,806,40.0
chr20,+,46568387,46568388,88,Random536,blood,806,40.0
chr20,-,46568388,46568389,100,Random536,blood,806,40.0
chr20,+,46739202,46739203,37,Random877,blood,943,40.0
chr20,-,46739203,46739204,36,Random877,blood,943,40.0
chr20,+,46739405,46739406,0,Random877,blood,943,40.0
chr20,-,46739406,46739407,0,Random877,blood,943,40.0
chr20,+,46739562,46739563,65,Random877,blood,943,40.0
chr20,-,46739563,46739564,46,Random877,blood,943,40.0
chr20,+,46739699,46739700,57,Random877,blood,943,40.0
chr20,-,46739700,46739701,96,Random877,blood,943,40.0
chr20,+,46739963,46739964,75,Random877,blood,943,40.0
chr20,-,46739964,46739965,27,Random877,blood,943,40.0
chr20,+,48107371,48107372,90,Random697,blood,683,40.0
chr20,-,48107372,48107373,100,Random697,blood,683,40.0
chr20,+,48107514,48107515,100,Random697,blood,683,40.0
chr20,-,48107515,48107516,65,Random697,blood,683,40.0
chr20,+,48107565,48107566,88,Random697,blood,683,40.0
chr20,-,48107566,48107567,62,Random697,blood,683,40.0
chr20,+,48107573,48107574,91,Random697,blood,683,40.0
chr20,-,48107574,48107575,68,Random697,blood,683,40.0
chr20,+,48107612,48107613,77,Random697,blood,683,40.0
chr20,-,48107613,48107614,35,Random697,blood,683,40.0
chr20,+,48107618,48107619,68,Random697,blood,683,40.0
chr20,-,48107619,48107620,15,Random697,blood,683,40.0
chr20,+,48107698,48107699,25,Random697,blood,683,40.0
chr20,-,48107699,48107700,11,Random697,blood,683,40.0
chr20,+,48107736,48107737,100,Random697,blood,683,40.0
chr20,-,48107737,48107738,79,Random697,blood,683,40.0
chr20,+,48107742,48107743,92,Random697,blood,683,40.0
chr20,-,48107743,48107744,33,Random697,blood,683,40.0
chr20,+,48107873,48107874,0,Random697,blood,683,40.0
chr20,-,48107874,48107875,0,Random697,blood,683,40.0
chr20,+,48107927,48107928,58,Random697,blood,683,40.0
chr20,-,48107928,48107929,69,Random697,blood,683,40.0
chr20,+,48107992,48107993,0,Random697,blood,683,40.0
chr20,-,48107993,48107994,0,Random697,blood,683,40.0
chr20,+,48108009,48108010,5,Random697,blood,683,40.0
chr20,-,48108010,48108011,0,Random697,blood,683,40.0
chr20,+,48834520,48834521,94,Random836,blood,1364,60.0
chr20,-,48834521,48834522,100,Random836,blood,1364,60.0
chr20,+,48834912,48834913,0,Random836,blood,1364,60.0
chr20,-,48834913,48834914,0,Random836,blood,1364,60.0
chr20,+,48834975,48834976,20,Random836,blood,1364,60.0
chr20,-,48834976,48834977,42,Random836,blood,1364,60.0
chr20,+,48835198,48835199,95,Random836,blood,1364,60.0
chr20,-,48835199,48835200,100,Random836,blood,1364,60.0
chr20,+,48835290,48835291,100,Random836,blood,1364,60.0
chr20,-,48835291,48835292,100,Random836,blood,1364,60.0
chr20,+,48835368,48835369,47,Random836,blood,1364,60.0
chr20,-,48835369,48835370,85,Random836,blood,1364,60.0
chr20,+,48835445,48835446,98,Random836,blood,1364,60.0
chr20,-,48835446,48835447,100,Random836,blood,1364,60.0
chr20,+,48835586,48835587,100,Random836,blood,1364,60.0
chr20,-,48835587,48835588,100,Random836,blood,1364,60.0
chr20,+,50012804,50012805,52,Random487,blood,316,60.0
chr20,-,50012805,50012806,33,Random487,blood,316,60.0
chr20,+,50012876,50012877,39,Random487,blood,316,60.0
chr20,-,50012877,50012878,20,Random487,blood,316,60.0
chr20,+,50012918,50012919,100,Random487,blood,316,60.0
chr20,-,50012919,50012920,100,Random487,blood,316,60.0
chr20,+,50012946,50012947,100,Random487,blood,316,60.0
chr20,-,50012947,50012948,100,Random487,blood,316,60.0
chr20,+,50013042,50013043,0,Random487,blood,316,60.0
chr20,-,50013043,50013044,0,Random487,blood,316,60.0
chr20,+,50013079,50013080,8,Random487,blood,316,60.0
chr20,-,50013080,50013081,0,Random487,blood,316,60.0
chr20,+,50857576,50857577,97,Random249,blood,556,60.0
chr20,-,50857577,50857578,100,Random249,blood,556,60.0
chr20,+,50857616,50857617,100,Random249,blood,556,60.0
chr20,-,50857617,50857618,100,Random249,blood,556,60.0
chr20,+,50857689,50857690,29,Random249,blood,556,60.0
chr20,-,50857690,50857691,50,Random249,blood,556,60.0
chr20,+,50857876,50857877,100,Random249,blood,556,60.0
chr20,-,50857877,50857878,100,Random249,blood,556,60.0
chr20,+,50857993,50857994,100,Random249,blood,556,60.0
chr20,-,50857994,50857995,94,Random249,blood,556,60.0
chr20,+,55198147,55198148,100,Random963,blood,152,40.0
chr20,-,55198148,55198149,100,Random963,blood,152,40.0
chr20,+,55530000,55530001,90,Random632,blood,1405,40.0
chr20,-,55530001,55530002,89,Random632,blood,1405,40.0
chr20,+,55530006,55530007,100,Random632,blood,1405,40.0
chr20,-,55530007,55530008,94,Random632,blood,1405,40.0
chr20,+,55530159,55530160,96,Random632,blood,1405,40.0
chr20,-,55530160,55530161,90,Random632,blood,1405,40.0
chr20,+,55530227,55530228,59,Random632,blood,1405,40.0
chr20,-,55530228,55530229,50,Random632,blood,1405,40.0
chr20,+,55530844,55530845,0,Random632,blood,1405,40.0
chr20,-,55530845,55530846,3,Random632,blood,1405,40.0
chr20,+,55531008,55531009,25,Random632,blood,1405,40.0
chr20,-,55531009,55531010,44,Random632,blood,1405,40.0
chr20,+,55531071,55531072,0,Random632,blood,1405,40.0
chr20,-,55531072,55531073,20,Random632,blood,1405,40.0
chr20,+,60530041,60530042,0,Random230,blood,358,60.0
chr20,-,60530042,60530043,0,Random230,blood,358,60.0
chr20,+,60530137,60530138,67,Random230,blood,358,60.0
chr20,-,60530138,60530139,50,Random230,blood,358,60.0
chr20,+,60530157,60530158,60,Random230,blood,358,60.0
chr20,-,60530158,60530159,40,Random230,blood,358,60.0
chr20,+,60530323,60530324,83,Random230,blood,358,60.0
chr20,-,60530324,60530325,75,Random230,blood,358,60.0
chr20,+,60530325,60530326,69,Random230,blood,358,60.0
chr20,-,60530326,60530327,78,Random230,blood,358,60.0
chr20,+,60731552,60731553,0,Random920,blood,896,40.0
chr20,-,60731553,60731554,0,Random920,blood,896,40.0
chr20,+,60731616,60731617,0,Random920,blood,896,40.0
chr20,-,60731617,60731618,26,Random920,blood,896,40.0
chr20,+,60731716,60731717,100,Random920,blood,896,40.0
chr20,-,60731717,60731718,94,Random920,blood,896,40.0
chr20,+,60731746,60731747,32,Random920,blood,896,40.0
chr20,-,60731747,60731748,45,Random920,blood,896,40.0
chr20,+,60732160,60732161,38,Random920,blood,896,40.0
chr20,-,60732161,60732162,47,Random920,blood,896,40.0
chr20,+,60732176,60732177,25,Random920,blood,896,40.0
chr20,-,60732177,60732178,38,Random920,blood,896,40.0
chr20,+,62550456,62550457,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550457,62550458,14,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550471,62550472,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550472,62550473,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550475,62550476,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550476,62550477,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550525,62550526,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550526,62550527,43,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550539,62550540,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550540,62550541,20,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550541,62550542,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550542,62550543,40,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550546,62550547,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550547,62550548,17,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550560,62550561,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550561,62550562,14,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550566,62550567,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550567,62550568,67,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550576,62550577,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550577,62550578,90,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550578,62550579,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550579,62550580,90,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550635,62550636,50,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550636,62550637,93,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550658,62550659,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550659,62550660,88,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550668,62550669,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550669,62550670,6,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550689,62550690,50,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550690,62550691,26,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550693,62550694,50,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550694,62550695,19,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550717,62550718,50,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550718,62550719,31,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550788,62550789,0,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550789,62550790,38,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550874,62550875,25,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550875,62550876,67,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550878,62550879,25,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550879,62550880,62,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550883,62550884,25,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550884,62550885,15,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550890,62550891,25,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550891,62550892,58,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550909,62550910,50,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550910,62550911,93,lnc-SLCO4A1-8,blood,586,70.0
chr20,+,62550911,62550912,100,lnc-SLCO4A1-8,blood,586,70.0
chr20,-,62550912,62550913,100,lnc-SLCO4A1-8,blood,586,70.0
