Chromosome,Strand,Start,End,Methylation_Percentage,GeneName,Tissue,Length,Median_CG_Content
chr3,+,169577664,169577665,7.0,Random4,epithelium,1374,40.0
chr3,-,169577667,169577668,0.0,Random4,epithelium,1374,40.0
chr3,-,169577668,169577669,4.0,Random4,epithelium,1374,40.0
chr3,+,169577669,169577670,0.0,Random4,epithelium,1374,40.0
chr3,+,169577672,169577673,0.0,Random4,epithelium,1374,40.0
chr3,-,169577679,169577680,4.0,Random4,epithelium,1374,40.0
chr3,-,169577680,169577681,0.0,Random4,epithelium,1374,40.0
chr3,+,169577690,169577691,0.0,Random4,epithelium,1374,40.0
chr3,+,169577693,169577694,0.0,Random4,epithelium,1374,40.0
chr3,-,169577697,169577698,0.0,Random4,epithelium,1374,40.0
chr3,-,169577703,169577704,0.0,Random4,epithelium,1374,40.0
chr3,-,169577704,169577705,0.0,Random4,epithelium,1374,40.0
chr3,-,169577705,169577706,4.0,Random4,epithelium,1374,40.0
chr3,+,169577706,169577707,0.0,Random4,epithelium,1374,40.0
chr3,+,169577709,169577710,0.0,Random4,epithelium,1374,40.0
chr3,+,169577711,169577712,0.0,Random4,epithelium,1374,40.0
chr3,+,169577716,169577717,0.0,Random4,epithelium,1374,40.0
chr3,+,169577717,169577718,0.0,Random4,epithelium,1374,40.0
chr3,+,169577722,169577723,0.0,Random4,epithelium,1374,40.0
chr3,+,169577727,169577728,0.0,Random4,epithelium,1374,40.0
chr3,-,169577734,169577735,0.0,Random4,epithelium,1374,40.0
chr3,+,169577735,169577736,0.0,Random4,epithelium,1374,40.0
chr3,+,169577743,169577744,0.0,Random4,epithelium,1374,40.0
chr3,+,169577744,169577745,0.0,Random4,epithelium,1374,40.0
chr3,-,169577747,169577748,0.0,Random4,epithelium,1374,40.0
chr3,+,169577754,169577755,0.0,Random4,epithelium,1374,40.0
chr3,+,169577755,169577756,5.0,Random4,epithelium,1374,40.0
chr3,+,169577757,169577758,0.0,Random4,epithelium,1374,40.0
chr3,+,169577760,169577761,0.0,Random4,epithelium,1374,40.0
chr3,+,169577761,169577762,0.0,Random4,epithelium,1374,40.0
chr3,+,169577763,169577764,0.0,Random4,epithelium,1374,40.0
chr3,+,169577764,169577765,0.0,Random4,epithelium,1374,40.0
chr3,+,169577765,169577766,0.0,Random4,epithelium,1374,40.0
chr3,+,169577771,169577772,0.0,Random4,epithelium,1374,40.0
chr3,-,169577775,169577776,0.0,Random4,epithelium,1374,40.0
chr3,+,169577778,169577779,0.0,Random4,epithelium,1374,40.0
chr3,+,169577781,169577782,0.0,Random4,epithelium,1374,40.0
chr3,-,169577787,169577788,0.0,Random4,epithelium,1374,40.0
chr3,+,169577794,169577795,0.0,Random4,epithelium,1374,40.0
chr3,+,169577796,169577797,0.0,Random4,epithelium,1374,40.0
chr3,+,169577799,169577800,0.0,Random4,epithelium,1374,40.0
chr3,-,169577802,169577803,0.0,Random4,epithelium,1374,40.0
chr3,+,169577809,169577810,0.0,Random4,epithelium,1374,40.0
chr3,-,169577816,169577817,0.0,Random4,epithelium,1374,40.0
chr3,-,169577817,169577818,0.0,Random4,epithelium,1374,40.0
chr3,+,169577819,169577820,0.0,Random4,epithelium,1374,40.0
chr3,-,169577823,169577824,0.0,Random4,epithelium,1374,40.0
chr3,-,169577825,169577826,0.0,Random4,epithelium,1374,40.0
chr3,-,169577826,169577827,4.0,Random4,epithelium,1374,40.0
chr3,-,169577828,169577829,0.0,Random4,epithelium,1374,40.0
chr3,-,169577831,169577832,0.0,Random4,epithelium,1374,40.0
chr3,-,169577832,169577833,0.0,Random4,epithelium,1374,40.0
chr3,-,169577833,169577834,0.0,Random4,epithelium,1374,40.0
chr3,-,169577835,169577836,0.0,Random4,epithelium,1374,40.0
chr3,-,169577837,169577838,0.0,Random4,epithelium,1374,40.0
chr3,-,169577838,169577839,0.0,Random4,epithelium,1374,40.0
chr3,+,169577843,169577844,0.0,Random4,epithelium,1374,40.0
chr3,+,169577846,169577847,5.0,Random4,epithelium,1374,40.0
chr3,-,169577849,169577850,0.0,Random4,epithelium,1374,40.0
chr3,-,169577862,169577863,0.0,Random4,epithelium,1374,40.0
chr3,+,169577863,169577864,0.0,Random4,epithelium,1374,40.0
chr3,+,169577865,169577866,0.0,Random4,epithelium,1374,40.0
chr3,-,169577869,169577870,0.0,Random4,epithelium,1374,40.0
chr3,+,169577872,169577873,0.0,Random4,epithelium,1374,40.0
chr3,+,169577874,169577875,0.0,Random4,epithelium,1374,40.0
chr3,+,169577878,169577879,0.0,Random4,epithelium,1374,40.0
chr3,+,169577879,169577880,0.0,Random4,epithelium,1374,40.0
chr3,-,169577882,169577883,0.0,Random4,epithelium,1374,40.0
chr3,-,169577884,169577885,0.0,Random4,epithelium,1374,40.0
chr3,-,169577888,169577889,0.0,Random4,epithelium,1374,40.0
chr3,+,169577889,169577890,0.0,Random4,epithelium,1374,40.0
chr3,+,169577890,169577891,0.0,Random4,epithelium,1374,40.0
chr3,-,169577894,169577895,0.0,Random4,epithelium,1374,40.0
chr3,-,169577897,169577898,0.0,Random4,epithelium,1374,40.0
chr3,-,169577898,169577899,0.0,Random4,epithelium,1374,40.0
chr3,-,169577900,169577901,0.0,Random4,epithelium,1374,40.0
chr3,-,169577906,169577907,0.0,Random4,epithelium,1374,40.0
chr3,+,169577908,169577909,0.0,Random4,epithelium,1374,40.0
chr3,-,169577912,169577913,0.0,Random4,epithelium,1374,40.0
chr3,+,169577913,169577914,0.0,Random4,epithelium,1374,40.0
chr3,+,169577918,169577919,0.0,Random4,epithelium,1374,40.0
chr3,+,169577920,169577921,0.0,Random4,epithelium,1374,40.0
chr3,-,169577936,169577937,5.0,Random4,epithelium,1374,40.0
chr3,-,169577937,169577938,5.0,Random4,epithelium,1374,40.0
chr3,+,169577947,169577948,0.0,Random4,epithelium,1374,40.0
chr3,+,169577950,169577951,3.0,Random4,epithelium,1374,40.0
chr3,-,169577953,169577954,0.0,Random4,epithelium,1374,40.0
chr3,-,169577958,169577959,0.0,Random4,epithelium,1374,40.0
chr3,+,169577960,169577961,0.0,Random4,epithelium,1374,40.0
chr3,+,169577961,169577962,0.0,Random4,epithelium,1374,40.0
chr3,-,169577964,169577965,0.0,Random4,epithelium,1374,40.0
chr3,+,169577965,169577966,0.0,Random4,epithelium,1374,40.0
chr3,+,169577969,169577970,0.0,Random4,epithelium,1374,40.0
chr3,+,169577970,169577971,0.0,Random4,epithelium,1374,40.0
chr3,-,169577974,169577975,0.0,Random4,epithelium,1374,40.0
chr3,+,169577976,169577977,0.0,Random4,epithelium,1374,40.0
chr3,-,169577983,169577984,0.0,Random4,epithelium,1374,40.0
chr3,-,169577984,169577985,0.0,Random4,epithelium,1374,40.0
chr3,-,169577989,169577990,0.0,Random4,epithelium,1374,40.0
chr3,-,169577993,169577994,0.0,Random4,epithelium,1374,40.0
chr3,+,169577994,169577995,0.0,Random4,epithelium,1374,40.0
chr3,-,169577998,169577999,0.0,Random4,epithelium,1374,40.0
chr3,-,169578001,169578002,0.0,Random4,epithelium,1374,40.0
chr3,-,169578002,169578003,0.0,Random4,epithelium,1374,40.0
chr3,+,169578007,169578008,0.0,Random4,epithelium,1374,40.0
chr3,-,169578015,169578016,0.0,Random4,epithelium,1374,40.0
chr3,-,169578018,169578019,0.0,Random4,epithelium,1374,40.0
chr3,-,169578021,169578022,0.0,Random4,epithelium,1374,40.0
chr3,+,169578022,169578023,0.0,Random4,epithelium,1374,40.0
chr3,+,169578029,169578030,3.0,Random4,epithelium,1374,40.0
chr3,-,169578033,169578034,0.0,Random4,epithelium,1374,40.0
chr3,-,169578044,169578045,0.0,Random4,epithelium,1374,40.0
chr3,-,169578050,169578051,0.0,Random4,epithelium,1374,40.0
chr3,+,169578055,169578056,0.0,Random4,epithelium,1374,40.0
chr3,-,169578062,169578063,0.0,Random4,epithelium,1374,40.0
chr3,-,169578063,169578064,3.0,Random4,epithelium,1374,40.0
chr3,+,169578066,169578067,0.0,Random4,epithelium,1374,40.0
chr3,-,169578072,169578073,0.0,Random4,epithelium,1374,40.0
chr3,+,169578074,169578075,0.0,Random4,epithelium,1374,40.0
chr3,+,169578083,169578084,0.0,Random4,epithelium,1374,40.0
chr3,-,169578086,169578087,0.0,Random4,epithelium,1374,40.0
chr3,-,169578087,169578088,0.0,Random4,epithelium,1374,40.0
chr3,-,169578088,169578089,0.0,Random4,epithelium,1374,40.0
chr3,-,169578093,169578094,0.0,Random4,epithelium,1374,40.0
chr3,+,169578098,169578099,0.0,Random4,epithelium,1374,40.0
chr3,+,169578105,169578106,0.0,Random4,epithelium,1374,40.0
chr3,-,169578116,169578117,0.0,Random4,epithelium,1374,40.0
chr3,-,169578117,169578118,0.0,Random4,epithelium,1374,40.0
chr3,-,169578118,169578119,0.0,Random4,epithelium,1374,40.0
chr3,-,169578121,169578122,0.0,Random4,epithelium,1374,40.0
chr3,+,169578123,169578124,0.0,Random4,epithelium,1374,40.0
chr3,-,169578134,169578135,0.0,Random4,epithelium,1374,40.0
chr3,+,169578135,169578136,0.0,Random4,epithelium,1374,40.0
chr3,+,169578136,169578137,0.0,Random4,epithelium,1374,40.0
chr3,+,169578142,169578143,0.0,Random4,epithelium,1374,40.0
chr3,+,169578148,169578149,0.0,Random4,epithelium,1374,40.0
chr3,-,169578151,169578152,0.0,Random4,epithelium,1374,40.0
chr3,-,169578164,169578165,0.0,Random4,epithelium,1374,40.0
chr3,+,169578165,169578166,2.0,Random4,epithelium,1374,40.0
chr3,-,169578170,169578171,4.0,Random4,epithelium,1374,40.0
chr3,+,169578172,169578173,2.0,Random4,epithelium,1374,40.0
chr3,+,169578175,169578176,0.0,Random4,epithelium,1374,40.0
chr3,-,169578182,169578183,0.0,Random4,epithelium,1374,40.0
chr3,-,169578185,169578186,4.0,Random4,epithelium,1374,40.0
chr3,-,169578187,169578188,0.0,Random4,epithelium,1374,40.0
chr3,-,169578189,169578190,0.0,Random4,epithelium,1374,40.0
chr3,-,169578194,169578195,0.0,Random4,epithelium,1374,40.0
chr3,-,169578195,169578196,4.0,Random4,epithelium,1374,40.0
chr3,+,169578197,169578198,0.0,Random4,epithelium,1374,40.0
chr3,-,169578200,169578201,0.0,Random4,epithelium,1374,40.0
chr3,+,169578205,169578206,0.0,Random4,epithelium,1374,40.0
chr3,+,169578207,169578208,0.0,Random4,epithelium,1374,40.0
chr3,-,169578213,169578214,0.0,Random4,epithelium,1374,40.0
chr3,-,169578214,169578215,0.0,Random4,epithelium,1374,40.0
chr3,-,169578217,169578218,0.0,Random4,epithelium,1374,40.0
chr3,-,169578236,169578237,0.0,Random4,epithelium,1374,40.0
chr3,-,169578237,169578238,0.0,Random4,epithelium,1374,40.0
chr3,+,169578239,169578240,0.0,Random4,epithelium,1374,40.0
chr3,+,169578241,169578242,0.0,Random4,epithelium,1374,40.0
chr3,+,169578247,169578248,0.0,Random4,epithelium,1374,40.0
chr3,+,169578248,169578249,0.0,Random4,epithelium,1374,40.0
chr3,-,169578254,169578255,0.0,Random4,epithelium,1374,40.0
chr3,+,169578255,169578256,0.0,Random4,epithelium,1374,40.0
chr3,+,169578263,169578264,0.0,Random4,epithelium,1374,40.0
chr3,-,169578269,169578270,0.0,Random4,epithelium,1374,40.0
chr3,-,169578270,169578271,0.0,Random4,epithelium,1374,40.0
chr3,-,169578271,169578272,0.0,Random4,epithelium,1374,40.0
chr3,+,169578281,169578282,0.0,Random4,epithelium,1374,40.0
chr3,+,169578285,169578286,0.0,Random4,epithelium,1374,40.0
chr3,-,169578289,169578290,0.0,Random4,epithelium,1374,40.0
chr3,+,169578291,169578292,0.0,Random4,epithelium,1374,40.0
chr3,+,169578294,169578295,0.0,Random4,epithelium,1374,40.0
chr3,-,169578301,169578302,3.0,Random4,epithelium,1374,40.0
chr3,+,169578305,169578306,0.0,Random4,epithelium,1374,40.0
chr3,+,169578308,169578309,0.0,Random4,epithelium,1374,40.0
chr3,+,169578310,169578311,4.0,Random4,epithelium,1374,40.0
chr3,-,169578316,169578317,0.0,Random4,epithelium,1374,40.0
chr3,+,169578317,169578318,0.0,Random4,epithelium,1374,40.0
chr3,-,169578326,169578327,0.0,Random4,epithelium,1374,40.0
chr3,-,169578327,169578328,0.0,Random4,epithelium,1374,40.0
chr3,-,169578328,169578329,0.0,Random4,epithelium,1374,40.0
chr3,+,169578335,169578336,0.0,Random4,epithelium,1374,40.0
chr3,-,169578339,169578340,5.0,Random4,epithelium,1374,40.0
chr3,-,169578340,169578341,0.0,Random4,epithelium,1374,40.0
chr3,-,169578342,169578343,0.0,Random4,epithelium,1374,40.0
chr3,+,169578343,169578344,0.0,Random4,epithelium,1374,40.0
chr3,-,169578359,169578360,0.0,Random4,epithelium,1374,40.0
chr3,-,169578361,169578362,0.0,Random4,epithelium,1374,40.0
chr3,+,169578365,169578366,3.0,Random4,epithelium,1374,40.0
chr3,+,169578367,169578368,0.0,Random4,epithelium,1374,40.0
chr3,+,169578369,169578370,0.0,Random4,epithelium,1374,40.0
chr3,+,169578370,169578371,0.0,Random4,epithelium,1374,40.0
chr3,+,169578374,169578375,3.0,Random4,epithelium,1374,40.0
chr3,+,169578375,169578376,0.0,Random4,epithelium,1374,40.0
chr3,+,169578379,169578380,0.0,Random4,epithelium,1374,40.0
chr3,+,169578380,169578381,0.0,Random4,epithelium,1374,40.0
chr3,+,169578382,169578383,3.0,Random4,epithelium,1374,40.0
chr3,+,169578389,169578390,0.0,Random4,epithelium,1374,40.0
chr3,-,169578395,169578396,0.0,Random4,epithelium,1374,40.0
chr3,-,169578396,169578397,3.0,Random4,epithelium,1374,40.0
chr3,-,169578402,169578403,0.0,Random4,epithelium,1374,40.0
chr3,+,169578403,169578404,0.0,Random4,epithelium,1374,40.0
chr3,+,169578404,169578405,0.0,Random4,epithelium,1374,40.0
chr3,+,169578407,169578408,0.0,Random4,epithelium,1374,40.0
chr3,-,169578416,169578417,0.0,Random4,epithelium,1374,40.0
chr3,+,169578417,169578418,0.0,Random4,epithelium,1374,40.0
chr3,+,169578419,169578420,0.0,Random4,epithelium,1374,40.0
chr3,-,169578423,169578424,0.0,Random4,epithelium,1374,40.0
chr3,+,169578424,169578425,0.0,Random4,epithelium,1374,40.0
chr3,-,169578431,169578432,3.0,Random4,epithelium,1374,40.0
chr3,-,169578433,169578434,0.0,Random4,epithelium,1374,40.0
chr3,-,169578434,169578435,0.0,Random4,epithelium,1374,40.0
chr3,-,169578436,169578437,0.0,Random4,epithelium,1374,40.0
chr3,+,169578437,169578438,0.0,Random4,epithelium,1374,40.0
chr3,+,169578438,169578439,0.0,Random4,epithelium,1374,40.0
chr3,+,169578448,169578449,3.0,Random4,epithelium,1374,40.0
chr3,+,169578456,169578457,0.0,Random4,epithelium,1374,40.0
chr3,-,169578464,169578465,0.0,Random4,epithelium,1374,40.0
chr3,+,169578465,169578466,0.0,Random4,epithelium,1374,40.0
chr3,-,169578468,169578469,4.0,Random4,epithelium,1374,40.0
chr3,+,169578470,169578471,0.0,Random4,epithelium,1374,40.0
chr3,-,169578481,169578482,3.0,Random4,epithelium,1374,40.0
chr3,-,169578489,169578490,0.0,Random4,epithelium,1374,40.0
chr3,-,169578492,169578493,3.0,Random4,epithelium,1374,40.0
chr3,+,169578493,169578494,0.0,Random4,epithelium,1374,40.0
chr3,-,169578496,169578497,0.0,Random4,epithelium,1374,40.0
chr3,+,169578499,169578500,2.0,Random4,epithelium,1374,40.0
chr3,+,169578501,169578502,0.0,Random4,epithelium,1374,40.0
chr3,+,169578507,169578508,0.0,Random4,epithelium,1374,40.0
chr3,+,169578509,169578510,0.0,Random4,epithelium,1374,40.0
chr3,-,169578512,169578513,0.0,Random4,epithelium,1374,40.0
chr3,+,169578513,169578514,0.0,Random4,epithelium,1374,40.0
chr3,-,169578518,169578519,0.0,Random4,epithelium,1374,40.0
chr3,-,169578519,169578520,0.0,Random4,epithelium,1374,40.0
chr3,-,169578522,169578523,0.0,Random4,epithelium,1374,40.0
chr3,-,169578525,169578526,0.0,Random4,epithelium,1374,40.0
chr3,-,169578530,169578531,0.0,Random4,epithelium,1374,40.0
chr3,+,169578534,169578535,0.0,Random4,epithelium,1374,40.0
chr3,+,169578544,169578545,0.0,Random4,epithelium,1374,40.0
chr3,+,169578545,169578546,0.0,Random4,epithelium,1374,40.0
chr3,+,169578550,169578551,0.0,Random4,epithelium,1374,40.0
chr3,-,169578565,169578566,3.0,Random4,epithelium,1374,40.0
chr3,-,169578570,169578571,3.0,Random4,epithelium,1374,40.0
chr3,-,169578573,169578574,0.0,Random4,epithelium,1374,40.0
chr3,+,169578579,169578580,0.0,Random4,epithelium,1374,40.0
chr3,-,169578582,169578583,0.0,Random4,epithelium,1374,40.0
chr3,+,169578584,169578585,0.0,Random4,epithelium,1374,40.0
chr3,+,169578587,169578588,3.0,Random4,epithelium,1374,40.0
chr3,+,169578592,169578593,0.0,Random4,epithelium,1374,40.0
chr3,+,169578593,169578594,0.0,Random4,epithelium,1374,40.0
chr3,-,169578597,169578598,0.0,Random4,epithelium,1374,40.0
chr3,+,169578600,169578601,0.0,Random4,epithelium,1374,40.0
chr3,+,169578609,169578610,0.0,Random4,epithelium,1374,40.0
chr3,-,169578614,169578615,0.0,Random4,epithelium,1374,40.0
chr3,-,169578622,169578623,0.0,Random4,epithelium,1374,40.0
chr3,-,169578624,169578625,0.0,Random4,epithelium,1374,40.0
chr3,-,169578627,169578628,0.0,Random4,epithelium,1374,40.0
chr3,+,169578628,169578629,0.0,Random4,epithelium,1374,40.0
chr3,+,169578629,169578630,0.0,Random4,epithelium,1374,40.0
chr3,-,169578633,169578634,0.0,Random4,epithelium,1374,40.0
chr3,+,169578639,169578640,0.0,Random4,epithelium,1374,40.0
chr3,+,169578640,169578641,6.0,Random4,epithelium,1374,40.0
chr3,-,169578644,169578645,0.0,Random4,epithelium,1374,40.0
chr3,-,169578652,169578653,0.0,Random4,epithelium,1374,40.0
chr3,+,169578653,169578654,0.0,Random4,epithelium,1374,40.0
chr3,-,169578665,169578666,0.0,Random4,epithelium,1374,40.0
chr3,-,169578671,169578672,0.0,Random4,epithelium,1374,40.0
chr3,+,169578672,169578673,0.0,Random4,epithelium,1374,40.0
chr3,-,169578675,169578676,0.0,Random4,epithelium,1374,40.0
chr3,-,169578677,169578678,0.0,Random4,epithelium,1374,40.0
chr3,-,169578679,169578680,0.0,Random4,epithelium,1374,40.0
chr3,-,169578681,169578682,3.0,Random4,epithelium,1374,40.0
chr3,-,169578683,169578684,0.0,Random4,epithelium,1374,40.0
chr3,-,169578685,169578686,0.0,Random4,epithelium,1374,40.0
chr3,-,169578687,169578688,4.0,Random4,epithelium,1374,40.0
chr3,-,169578690,169578691,0.0,Random4,epithelium,1374,40.0
chr3,+,169578691,169578692,0.0,Random4,epithelium,1374,40.0
chr3,-,169578694,169578695,0.0,Random4,epithelium,1374,40.0
chr3,+,169578702,169578703,0.0,Random4,epithelium,1374,40.0
chr3,-,169578712,169578713,0.0,Random4,epithelium,1374,40.0
chr3,-,169578715,169578716,0.0,Random4,epithelium,1374,40.0
chr3,-,169578721,169578722,0.0,Random4,epithelium,1374,40.0
chr3,+,169578724,169578725,0.0,Random4,epithelium,1374,40.0
chr3,+,169578725,169578726,7.0,Random4,epithelium,1374,40.0
chr3,+,169578726,169578727,7.0,Random4,epithelium,1374,40.0
chr3,+,169578728,169578729,8.0,Random4,epithelium,1374,40.0
chr3,-,169578732,169578733,3.0,Random4,epithelium,1374,40.0
chr3,-,169578734,169578735,0.0,Random4,epithelium,1374,40.0
chr3,-,169578735,169578736,0.0,Random4,epithelium,1374,40.0
chr3,-,169578736,169578737,0.0,Random4,epithelium,1374,40.0
chr3,-,169578737,169578738,3.0,Random4,epithelium,1374,40.0
chr3,+,169578754,169578755,0.0,Random4,epithelium,1374,40.0
chr3,-,169578757,169578758,0.0,Random4,epithelium,1374,40.0
chr3,+,169578762,169578763,0.0,Random4,epithelium,1374,40.0
chr3,+,169578764,169578765,0.0,Random4,epithelium,1374,40.0
chr3,-,169578769,169578770,0.0,Random4,epithelium,1374,40.0
chr3,-,169578770,169578771,0.0,Random4,epithelium,1374,40.0
chr3,-,169578771,169578772,0.0,Random4,epithelium,1374,40.0
chr3,+,169578776,169578777,0.0,Random4,epithelium,1374,40.0
chr3,+,169578778,169578779,0.0,Random4,epithelium,1374,40.0
chr3,+,169578781,169578782,0.0,Random4,epithelium,1374,40.0
chr3,-,169578785,169578786,0.0,Random4,epithelium,1374,40.0
chr3,+,169578788,169578789,0.0,Random4,epithelium,1374,40.0
chr3,+,169578793,169578794,6.0,Random4,epithelium,1374,40.0
chr3,-,169578796,169578797,0.0,Random4,epithelium,1374,40.0
chr3,+,169578798,169578799,0.0,Random4,epithelium,1374,40.0
chr3,+,169578800,169578801,0.0,Random4,epithelium,1374,40.0
chr3,-,169578804,169578805,0.0,Random4,epithelium,1374,40.0
chr3,+,169578812,169578813,0.0,Random4,epithelium,1374,40.0
chr3,+,169578813,169578814,0.0,Random4,epithelium,1374,40.0
chr3,+,169578819,169578820,0.0,Random4,epithelium,1374,40.0
chr3,+,169578820,169578821,0.0,Random4,epithelium,1374,40.0
chr3,+,169578826,169578827,0.0,Random4,epithelium,1374,40.0
chr3,+,169578827,169578828,0.0,Random4,epithelium,1374,40.0
chr3,+,169578828,169578829,0.0,Random4,epithelium,1374,40.0
chr3,+,169578830,169578831,0.0,Random4,epithelium,1374,40.0
chr3,+,169578835,169578836,0.0,Random4,epithelium,1374,40.0
chr3,-,169578838,169578839,3.0,Random4,epithelium,1374,40.0
chr3,-,169578841,169578842,0.0,Random4,epithelium,1374,40.0
chr3,+,169578842,169578843,0.0,Random4,epithelium,1374,40.0
chr3,+,169578844,169578845,0.0,Random4,epithelium,1374,40.0
chr3,+,169578848,169578849,0.0,Random4,epithelium,1374,40.0
chr3,+,169578855,169578856,0.0,Random4,epithelium,1374,40.0
chr3,+,169578856,169578857,0.0,Random4,epithelium,1374,40.0
chr3,+,169578858,169578859,0.0,Random4,epithelium,1374,40.0
chr3,-,169578866,169578867,3.0,Random4,epithelium,1374,40.0
chr3,-,169578867,169578868,0.0,Random4,epithelium,1374,40.0
chr3,+,169578868,169578869,0.0,Random4,epithelium,1374,40.0
chr3,+,169578871,169578872,0.0,Random4,epithelium,1374,40.0
chr3,+,169578880,169578881,0.0,Random4,epithelium,1374,40.0
chr3,-,169578891,169578892,0.0,Random4,epithelium,1374,40.0
chr3,-,169578892,169578893,0.0,Random4,epithelium,1374,40.0
chr3,-,169578893,169578894,0.0,Random4,epithelium,1374,40.0
chr3,-,169578897,169578898,0.0,Random4,epithelium,1374,40.0
chr3,+,169578899,169578900,0.0,Random4,epithelium,1374,40.0
chr3,+,169578900,169578901,0.0,Random4,epithelium,1374,40.0
chr3,-,169578904,169578905,0.0,Random4,epithelium,1374,40.0
chr3,+,169578905,169578906,0.0,Random4,epithelium,1374,40.0
chr3,+,169578906,169578907,0.0,Random4,epithelium,1374,40.0
chr3,+,169578911,169578912,0.0,Random4,epithelium,1374,40.0
chr3,+,169578912,169578913,0.0,Random4,epithelium,1374,40.0
chr3,+,169578913,169578914,0.0,Random4,epithelium,1374,40.0
chr3,-,169578916,169578917,0.0,Random4,epithelium,1374,40.0
chr3,+,169578917,169578918,0.0,Random4,epithelium,1374,40.0
chr3,-,169578923,169578924,0.0,Random4,epithelium,1374,40.0
chr3,+,169578924,169578925,0.0,Random4,epithelium,1374,40.0
chr3,+,169578925,169578926,0.0,Random4,epithelium,1374,40.0
chr3,+,169578927,169578928,0.0,Random4,epithelium,1374,40.0
chr3,+,169578928,169578929,0.0,Random4,epithelium,1374,40.0
chr3,+,169578936,169578937,0.0,Random4,epithelium,1374,40.0
